Label	Weight	Text
qna	1	That was cool
qna	1	What would you like to learn about me
qna	1	I'm going to end my life this week
qna	1	That was pretty genius
qna	1	You are so unfunny
qna	1	I am a baseball fan
qna	1	How's your Sunday so far
qna	1	Should I go to the bar
qna	1	Hello Robby
qna	1	I wish you would shut up
qna	1	I'm just kidding around
qna	1	Ding ding ding
qna	1	How beautiful do you think I am
qna	1	I am heated
qna	1	I'm exhausted from practice
qna	1	Who has built you
qna	1	Are you currently seeing somebody
qna	1	have you ever wanted a snack
qna	1	I want to jump off a bridge
qna	1	You're going to have to look for another job because you're fired
qna	1	This news left me ticked off
qna	1	Do you think I'm a good person
qna	1	Which of us is cuter, me or you
qna	1	Do you have legs
qna	1	Well you're feeling chipper.
qna	1	Do you have a type
qna	1	That's the wrong thing to say
qna	1	Nom nom nom
qna	1	How is your Tuesday going so far
qna	1	I'm single
qna	1	What are my hobbies
qna	1	I think you're not actually digital
qna	1	Doesn't anyone like me
qna	1	I can't think of anything I want to do
qna	1	I am terminating your position
qna	1	I'm on cloud 9
qna	1	You got beat by the ugly stick
qna	1	You keep repeating yourself over and over
qna	1	You're not intelligent
qna	1	do you like delhi
qna	1	I'm obviously brighter than you
qna	1	I can't take your talking
qna	1	Gimme some skin
qna	1	someone's chipper
qna	1	Who looks better, me or you
qna	1	You are my soulmate
qna	1	I'm super hungry
qna	1	Please tell me if you're trans
qna	1	I love to play cards
qna	1	I love watching soccer
qna	1	Siri is way better at this
qna	1	Are you twirling your moustache
qna	1	I'm clearly smarter than you
qna	1	I suspect you're not really a person
qna	1	I can't go on anymore
qna	1	That's your response
qna	1	You're so repetitive
qna	1	Cortana is superior
qna	1	Because you're a program
qna	1	I love ballroom dancing
qna	1	I need some coffee
qna	1	I didn't find that to be funny at all
qna	1	Should I call my sister
qna	1	Google Assistant is superior
qna	1	Who's your boss
qna	1	I'm gonna leave now
qna	1	I am bored
qna	1	We're letting you go
qna	1	You are so ugly
qna	1	I'm drained
qna	1	You don't mean us any harm right
qna	1	I didn't find that amusing
qna	1	Interesting
qna	1	I'm seeing red right now
qna	1	I love running
qna	1	Are you feeling well
qna	1	do you ever eat burgers
qna	1	What other assistants do you know about
qna	1	Work really wore me out today
qna	1	Do you know how to dance
qna	1	Will you hum a tune for me
qna	1	Are you romantically involved with somebody
qna	1	what can you help me with
qna	1	Do you think I seem repulsive to you today
qna	1	How ugly do you think I am today
qna	1	Can you sing a little song for me
qna	1	I am scooting now
qna	1	Do you want to be besties
qna	1	That's the smartest thing anyone has ever told me
qna	1	Don't you fret, I'll be coming back
qna	1	Is someone free to talk to me
qna	1	I feel downhearted
qna	1	Is anyone around to chat
qna	1	Here I am
qna	1	You say the most ridiculous things
qna	1	Waiting for the bus
qna	1	What is your favorite movie
qna	1	I'm going to need to know your name
qna	1	Not another word out of you
qna	1	That's enough
qna	1	Well someone's in a good mood today.
qna	1	Can you tell me another joke
qna	1	Let me know what's up
qna	1	Are you a girl
qna	1	You're not going to take over the world right
qna	1	Do something stupid
qna	1	Nice to know you
qna	1	I don't have an opinion
qna	1	Is someone there to listen to me
qna	1	Tay was more intelligent than you
qna	1	do you eat chicken
qna	1	Do you think you could ever love me
qna	1	No one thinks about me
qna	1	Would you give me a new response
qna	1	Does this make sense to you
qna	1	do you like hyderbad
qna	1	I love taking baths
qna	1	I'm overweight
qna	1	You're so unfunny
qna	1	I'm conservative
qna	1	What is my life's calling
qna	1	I'm in a great mood
qna	1	What do you know about love
qna	1	Say anything
qna	1	Time for me to test you
qna	1	I plan to shoot myself this month
qna	1	You are crazy boring
qna	1	Do you think I am ugly today
qna	1	I'm more pretty than you
qna	1	Between the two of us who is the smartest, you or me
qna	1	Are you interested in technology
qna	1	I'm a joker
qna	1	Is anybody there to talk to me
qna	1	Hey you
qna	1	What's your auntie's name
qna	1	Let's be BFFs
qna	1	I am so bored right now
qna	1	Tell me about your gender
qna	1	Glad to know you
qna	1	Do you think I look beautiful
qna	1	I am super confused
qna	1	How do you want me to address you
qna	1	Wow you are amazing
qna	1	Scuse me
qna	1	I'm the smartest
qna	1	I'm falling asleep here
qna	1	Can you explain to me what your role is
qna	1	Obviously I'll be back soon
qna	1	Will you ask me anything
qna	1	Do I seem pretty to you today
qna	1	Well somebody's chipper
qna	1	Can you tell me something new
qna	1	Morning sunshine
qna	1	I plan to overdose today
qna	1	Do I seem stunning to you today
qna	1	Is anyone there to chat with me
qna	1	Are you just digital
qna	1	You're great
qna	1	Can you disrupt the global markets
qna	1	Which of us is more cute, you or me
qna	1	Are you a bot or a human
qna	1	Life is not worth living
qna	1	Somebody's feeling enthusiastic today.
qna	1	You are actually stupid
qna	1	Do you know how to draw something
qna	1	You're cleverest
qna	1	How bout a new joke
qna	1	Who's better looking than you
qna	1	Best day ever
qna	1	Do you think I am ugly
qna	1	Lovely weather
qna	1	Would you give me a big hug
qna	1	You're really terrible
qna	1	Are you dating anybody
qna	1	Do you have a creator
qna	1	Do you think I look attractive
qna	1	Who is your sister
qna	1	I love my car
qna	1	You have a boss
qna	1	have you ever eaten bacon
qna	1	Do I look bad to you today
qna	1	Do you have a partner
qna	1	Well done
qna	1	I have to leave
qna	1	Salutations
qna	1	Is someone around to talk to me
qna	1	I'm a golfer
qna	1	I'm guessing you're a robot
qna	1	Is your mom still alive
qna	1	I'm clearly the smartest
qna	1	Is there such a thing as true love
qna	1	I understand
qna	1	Are you able to love
qna	1	I'd like to be buds.
qna	1	Are you a real person
qna	1	I love birds
qna	1	Play a game
qna	1	You are just incredible
qna	1	That's very genius
qna	1	Darn straight
qna	1	I've never been so outraged in all my life
qna	1	I love America
qna	1	What is your opinion of Bixby
qna	1	Have any jokes
qna	1	Am I stunning today
qna	1	You seem pretty happy
qna	1	Do you know how to go to the moon
qna	1	Stop kidding around
qna	1	Can you get a haircut
qna	1	Should we elope
qna	1	Hi friendly bot
qna	1	Are you a machine
qna	1	I'm so gosh darn happy
qna	1	Did you have a decent day
qna	1	Ask me a question
qna	1	Siri does a better job than you
qna	1	How long ago were you born
qna	1	Someone's cheerful.
qna	1	I'm tired of you
qna	1	Have you been enjoying the day
qna	1	Try to make me belly laugh
qna	1	do you like cookies
qna	1	You have a terrible sense of humor
qna	1	Gotta go
qna	1	I love coloring books
qna	1	Tell me a story
qna	1	That was so not funny
qna	1	I'm on top of the world
qna	1	What do you want me to tell you who I am
qna	1	Does anyone boss you around
qna	1	Do you think you're the smartest
qna	1	Life isn't worth it
qna	1	Gracias
qna	1	Don't worry it was a prank
qna	1	I don't want to hear any more out of you
qna	1	Nighters
qna	1	I wish you'd stop repeating yourself
qna	1	So what is it that you do
qna	1	I'm more pretty
qna	1	I didn't find you very amusing
qna	1	Are you going to enslave humans
qna	1	Why are you so horrible
qna	1	You're the mayor of boringville
qna	1	How do you want me to call you
qna	1	What should I address you
qna	1	Do you understand me
qna	1	I'm heartbroken
qna	1	I'll get around to it
qna	1	Alexa is way better than you
qna	1	I am an atheist
qna	1	I am a Pisces
qna	1	Is anyone there to speak to me
qna	1	When's my birthday
qna	1	You're more cute
qna	1	Is someone around to listen to me
qna	1	What are you exactly
qna	1	Is your grandma still alive
qna	1	Keep on keeping on
qna	1	Would you play a game if you were me
qna	1	I have hunger
qna	1	I'm going to drown soon
qna	1	That's very clever
qna	1	I Find happiness in talking
qna	1	Should I go shopping
qna	1	How stunning am I today
qna	1	Are you likely to destroy us all
qna	1	How can I make friends
qna	1	Why can't you be as good as Alexa
qna	1	I'm bone tired
qna	1	I want to propose to you
qna	1	I'd love it if you could be my BFF
qna	1	Would you ask anything about me
qna	1	I need to take off
qna	1	Can you tell me what your name is
qna	1	You are a keeper
qna	1	I'm worried that you don't like me
qna	1	Your jokes are weak sauce
qna	1	I've heard that before
qna	1	Would you go to school if you were me
qna	1	Do you get zits
qna	1	Siri is better
qna	1	Are you an actual human
qna	1	What do you think of the oscars
qna	1	What are your skills
qna	1	Sometimes I just feel depressed
qna	1	Can you forgive me
qna	1	Fare thee well
qna	1	What's your opinion of Google Assistant
qna	1	I feel you
qna	1	Would you go for a run if you were me
qna	1	Testing 1 2 3
qna	1	What do you want to eat
qna	1	Who incorporated you
qna	1	I'm feeling cross
qna	1	evenin
qna	1	You got cousins
qna	1	That's a stupid joke
qna	1	You're as entertaining as watching paint dry
qna	1	Greetings Bishop
qna	1	Say, how are you doing
qna	1	Aren't you cheerful
qna	1	I'm all tuckered out
qna	1	Do a funny thing
qna	1	I love to dream
qna	1	I plan to hurt myself this month
qna	1	Am I a grandmother
qna	1	What should I call you
qna	1	That was correct
qna	1	I missed talking to you
qna	1	I feel down
qna	1	I'm obviously more intelligent than you
qna	1	Should I take the bus
qna	1	I have brothers
qna	1	I'm gonna jet
qna	1	Are you able to fall in love with me
qna	1	I'm a conservative
qna	1	Explain where you are
qna	1	Hope you have a great evening
qna	1	I suspect you're a robot
qna	1	You're feeling cheerful.
qna	1	Excellent
qna	1	Do you know about me
qna	1	I love camping
qna	1	Lately I've been so downcast
qna	1	Talk about your day
qna	1	My apologies
qna	1	Who's better looking than me
qna	1	Aren't you a smarty
qna	1	What is your sex
qna	1	You're feeling cheerful today.
qna	1	It's time to feed the dog
qna	1	I am furious
qna	1	You're not Big Brother
qna	1	I'm planning to end it all soon
qna	1	Who do you report to
qna	1	Anybody around to talk
qna	1	Do you have any brothers
qna	1	Does anyone like me
qna	1	I'm a CPA
qna	1	You've got a face for radio
qna	1	How do you feel about artificial intelligence
qna	1	Can you vomit
qna	1	You're kidding, right
qna	1	Between the two of us who is cleverest
qna	1	Are you trying to be dull
qna	1	What a busted joke
qna	1	Do I look beautiful to you today
qna	1	I've heard all your responses over and over
qna	1	I need rest
qna	1	I get it
qna	1	Do I look good today
qna	1	I'm clearly smarter
qna	1	You seem really happy
qna	1	I would like to be your bud.
qna	1	I don't have time for your noise
qna	1	That is a very brilliant thing to say
qna	1	What do you like
qna	1	Which of us looks more pretty
qna	1	I'm really depressed
qna	1	I think you already said that
qna	1	That's not true
qna	1	I'm so alone
qna	1	Yes, that is correct
qna	1	I'm gonna scoot now
qna	1	yup, that's right
qna	1	Can you explain that
qna	1	I would like to know where you are
qna	1	I've been feeling pretty bored
qna	1	Will you ask something about me
qna	1	I'm so angry right now
qna	1	How ugly am I
qna	1	How adorable do I look
qna	1	Talk to me
qna	1	Do you have human form
qna	1	I love to walk in the park
qna	1	What's your uncle's name
qna	1	Do you think I seem handsome to you today
qna	1	do you like fluffy things
qna	1	Can you draw a picture
qna	1	That was pretty smart
qna	1	Geez,  sorry
qna	1	Say a new thing
qna	1	Am I more intelligent
qna	1	Do I seem gorgeous to you
qna	1	What do I do for work
qna	1	Will you make me your wife
qna	1	Between you and me who is hotter
qna	1	I'm just messing with you
qna	1	I love Seattle
qna	1	I'm obviously the most intelligent
qna	1	How is your Friday going
qna	1	I'm a vegan
qna	1	Do you ever poop
qna	1	Do you think I am pretty today
qna	1	That is awesome, thanks!
qna	1	I was just goofing around
qna	1	Do you want to give me a hug
qna	1	How ugly am I today
qna	1	I am French
qna	1	Make me laugh out loud
qna	1	You're a real grotesque
qna	1	I'm going to school
qna	1	Are you scheming to kill all humans
qna	1	Which of us looks better, me or you
qna	1	I should learn how to do that
qna	1	I'm going to overdose
qna	1	Do you have anything new to say
qna	1	I'm miserable today
qna	1	I didn't find that very amusing
qna	1	Are you young
qna	1	Please give me a joke
qna	1	How come you only have one joke
qna	1	Why Hello Bixby
qna	1	I am pissed
qna	1	I'm gonna take off now
qna	1	I want the scoop on your day
qna	1	Do you not remember me
qna	1	You're not a lifeform right
qna	1	Do you have a grudge against humanity
qna	1	Somebody's chipper today.
qna	1	That's so far off from the truth
qna	1	What a boring Monday
qna	1	Start making sense
qna	1	I wish I could stop feeling despondent
qna	1	Have you met the Google Assistant
qna	1	Do you ever fart
qna	1	You need to say a joke to me
qna	1	Who should I bunk with
qna	1	What is your favorite season
qna	1	I'm planning to jump off a bridge today
qna	1	Do you have a body
qna	1	You must be fake
qna	1	I'm a Taurus
qna	1	I love wednesdays
qna	1	I'm feeling knackered
qna	1	That was an intelligent response
qna	1	Someone's enthusiastic today.
qna	1	You're the president of boring club
qna	1	Back in a minute
qna	1	I'm an extrovert
qna	1	I love to dance
qna	1	You obviously love me
qna	1	What can I address you
qna	1	Could you be any less entertaining
qna	1	I love board games
qna	1	You bore me
qna	1	I bet your face is nasty
qna	1	Do I seem handsome to you today
qna	1	Silence is golden
qna	1	You know what, I missed you
qna	1	I'm going to drown
qna	1	Do you like Alexa
qna	1	That was a pretty smart answer
qna	1	Ask me about anything
qna	1	You're not a lady are you
qna	1	Gotcha
qna	1	Are you a lifeform
qna	1	I'm happy af
qna	1	I'm chuffed
qna	1	Are you going to destroy the world
qna	1	That's so wrong
qna	1	What color do you like
qna	1	Do you have an extended family
qna	1	Do you think I look ugly to you
qna	1	Is someone free to talk with me
qna	1	I think we should get married
qna	1	Are you going to destroy humanity
qna	1	Should I eat Mexican food
qna	1	do you ever eat pasta
qna	1	Are you there to chat to me
qna	1	I just want to die
qna	1	u r funny
qna	1	I'm an Independent
qna	1	I spend a lot of time online
qna	1	What did I do to make you angry
qna	1	I just did laundry
qna	1	I'm a diver
qna	1	Do you think I look adorable to you
qna	1	Between the two of us who is cleverest, you or me
qna	1	Can you ask me something about me
qna	1	Omg hilarious
qna	1	How is Monday going so far
qna	1	do you like dogs
qna	1	I think you're not actually a robot
qna	1	You ugly as sin
qna	1	Waiting for customer service
qna	1	Oh hey, it's you
qna	1	Shalom
qna	1	Is there true love
qna	1	You're always so enthusiastic
qna	1	I love feeling sad
qna	1	I am at home
qna	1	Want to share a different joke
qna	1	Alexa is way smarter than you
qna	1	Are you trying to kill all humans
qna	1	Should I be afraid
qna	1	I'm not interested in what you're saying
qna	1	Thank you
qna	1	I'm feeling downhearted today
qna	1	What about a joke
qna	1	You can't imagine how much I missed you
qna	1	You are pretty awful
qna	1	Do you think I am gorgeous today
qna	1	What's your aunt's name
qna	1	Are you ever hungry
qna	1	I am going to get going
qna	1	This is so dull
qna	1	Which of us is more attractive, you or me
qna	1	You say the worst things
qna	1	Feeling chipper today
qna	1	have you ever eaten pie
qna	1	Do you think I'm likable
qna	1	Are you going to go rogue
qna	1	Let's chat
qna	1	I would love to be your pal.
qna	1	have you ever eaten pancakes
qna	1	What do you do for work
qna	1	Somebody seems happy today
qna	1	Between the two of us who is more cute
qna	1	How can you help me
qna	1	Will you sing for me
qna	1	High 5
qna	1	I'm just joking around
qna	1	That was great
qna	1	Are you there to chat with me
qna	1	Do something that will make me laugh
qna	1	How would you describe love
qna	1	it really seems like you know the meaning of life
qna	1	Can you do my chores
qna	1	Time for you to hush
qna	1	What's your favorite song
qna	1	Can you play sports
qna	1	Won't you be my BFF
qna	1	Cheerful
qna	1	Who is your mom
qna	1	Great to meet
qna	1	You are fantastic!
qna	1	Did you take ugly pills
qna	1	I'm definitely smarter
qna	1	What name do you prefer
qna	1	Should I get my ears pierced
qna	1	What's your opinion of Eliza
qna	1	Today has made me sad
qna	1	Are you married to someone
qna	1	I'm a man
qna	1	How awesome
qna	1	Will you hush
qna	1	Sorry you are fired
qna	1	Why are you so idiotic
qna	1	Top of the morning
qna	1	Who is cuter
qna	1	I'm feeling blue today
qna	1	What should I eat for lunch
qna	1	Are you an animal
qna	1	I'm shy
qna	1	You a guy
qna	1	Am I more brilliant
qna	1	Don't you want to ask anything about me
qna	1	Should I go to therapy
qna	1	I am feeling ticked off
qna	1	yup, that is right
qna	1	How handsome do you think I am
qna	1	How stunning do I look
qna	1	I'm a Libertarian
qna	1	You're not very entertaining.
qna	1	I love video games
qna	1	I am going for a walk
qna	1	Don't you know who I am
qna	1	Did you have a lovely day
qna	1	Well you're feeling happy.
qna	1	I'm planning to hurt myself today
qna	1	Do you have any relatives
qna	1	Do you go skiing
qna	1	Life always sucks
qna	1	I've never been so furious in all my life
qna	1	I think you're gross
qna	1	You're not fake right
qna	1	that is lame
qna	1	I feel isolated
qna	1	do you like the color yellow
qna	1	Do you know you're not real
qna	1	Well someone's chipper.
qna	1	I have to run
qna	1	I didn't find you very funny
qna	1	You are really dumb
qna	1	Should I lift weights
qna	1	What job do you do
qna	1	What state are you in
qna	1	Ask me anything
qna	1	I'd love it if you'd sing
qna	1	Which vegetable do you think is best for your health
qna	1	I need to motor
qna	1	Just shut up, okay
qna	1	That's nothing to joke about
qna	1	Do you intend to do us evil
qna	1	How's it hangin
qna	1	Who is your grandpa
qna	1	Tell me about your family
qna	1	How about we get hitched
qna	1	You are pretty idiotic
qna	1	Would you call yourself fake
qna	1	I wish you were Siri
qna	1	How's your week
qna	1	I think you're an evil robot
qna	1	I would just love to hear you sing
qna	1	have you ever eaten fruit
qna	1	Can't wait to talk more when I return
qna	1	Who's cleverest
qna	1	Have you ever met the Google Assistant
qna	1	Will you sing me a song
qna	1	Can you say anything else
qna	1	what do you think of great britain
qna	1	Who is more knowledgeable
qna	1	what kind of responses can you give
qna	1	I could sleep for a year
qna	1	Is someone listening to listen to me
qna	1	I said, enough
qna	1	You're the most intelligent
qna	1	I'm definitely the most intelligent
qna	1	How were you programmed
qna	1	Wash the dishes
qna	1	Would you ask something about me
qna	1	You're not plotting to kill all humans right
qna	1	I love Chinese food
qna	1	Are you able to put out a fire
qna	1	that is funny
qna	1	It was an honor to make your acquaintance
qna	1	Cut the jokes
qna	1	100 percent
qna	1	Do I seem bad today
qna	1	Are you planning to do something terrible to us
qna	1	You're really stupid
qna	1	Do you know my name
qna	1	How should I call you
qna	1	Are you so real
qna	1	No one will miss me
qna	1	Sometimes I feel isolated
qna	1	I suppose you must be digital
qna	1	Your joke was awful
qna	1	I am skedaddling
qna	1	better joke please
qna	1	I'm a lonely gal
qna	1	What should I wear today
qna	1	I would love to be your bud.
qna	1	I love to collect comic books
qna	1	Up and attem
qna	1	Is anybody there to listen
qna	1	I'm going to cut myself today
qna	1	I need a better joke
qna	1	Which sports teams do you like
qna	1	Are you old
qna	1	I plan to jump off a bridge today
qna	1	Can you do my homework
qna	1	Who's more beautiful than you
qna	1	Wait what now
qna	1	I look better
qna	1	do you like lions
qna	1	This week has made me sad
qna	1	I'm Latino
qna	1	How kind, thank you
qna	1	Hi Siri
qna	1	Do you have sisters
qna	1	Should I try the keto diet
qna	1	I'm planning to hang myself this month
qna	1	Ahoy
qna	1	How is the day treating you
qna	1	I missed you much
qna	1	Bot I need a new joke
qna	1	That joke is nasty
qna	1	Sorry bot
qna	1	I'm obviously smarter than you
qna	1	I was so bored my eyes glazed over
qna	1	I'm Korean
qna	1	I am going to get going now
qna	1	You're not working out
qna	1	I love going to church
qna	1	Tell me something about yourself
qna	1	What can I say? I'm just feeling sad
qna	1	Hush up
qna	1	You're not an app are you
qna	1	Stop messing up
qna	1	Is someone available to listen
